date,state,district,pincode,bio_age_5_17,bio_age_17_
25-12-2025,Maharashtra,Thane,421301,30,63
25-12-2025,Maharashtra,Thane,421301,30,63
25-12-2025,Maharashtra,Thane,421303,1,14
25-12-2025,Maharashtra,Thane,421308,3,12
25-12-2025,Maharashtra,Thane,421311,0,2
25-12-2025,Maharashtra,Thane,421312,0,2
25-12-2025,Maharashtra,Thane,421312,0,2
25-12-2025,Maharashtra,Thane,421402,0,2
25-12-2025,Maharashtra,Thane,421501,5,4
25-12-2025,Maharashtra,Thane,421502,0,1
25-12-2025,Maharashtra,Thane,421502,0,1
25-12-2025,Maharashtra,Thane,421505,2,1
25-12-2025,Maharashtra,Thane,421506,1,0
25-12-2025,Maharashtra,Thane,421506,1,0
25-12-2025,Maharashtra,Thane,421603,0,1
25-12-2025,Maharashtra,Thane,421603,0,1
25-12-2025,Maharashtra,Thane,421604,0,6
25-12-2025,Maharashtra,Thane,421605,3,9
25-12-2025,Maharashtra,Thane,421605,3,9
26-12-2025,Maharashtra,Thane,400601,23,74
26-12-2025,Maharashtra,Thane,400602,13,21
26-12-2025,Maharashtra,Thane,400602,13,21
26-12-2025,Maharashtra,Thane,400603,11,19
26-12-2025,Maharashtra,Thane,400603,11,19
26-12-2025,Maharashtra,Thane,400604,83,89
26-12-2025,Maharashtra,Thane,400604,83,89
26-12-2025,Maharashtra,Thane,400608,3,8
26-12-2025,Maharashtra,Thane,400608,3,8
26-12-2025,Maharashtra,Thane,400610,13,15
26-12-2025,Maharashtra,Thane,400610,13,15
26-12-2025,Maharashtra,Thane,400612,111,171
26-12-2025,Maharashtra,Thane,400614,16,10
26-12-2025,Maharashtra,Thane,400614,16,10
26-12-2025,Maharashtra,Thane,400705,21,30
26-12-2025,Maharashtra,Thane,400705,21,30
26-12-2025,Maharashtra,Thane,400708,33,51
26-12-2025,Maharashtra,Thane,400708,33,51
26-12-2025,Maharashtra,Thane,400709,29,45
26-12-2025,Maharashtra,Thane,400709,29,45
26-12-2025,Maharashtra,Thane,401101,21,38
26-12-2025,Maharashtra,Thane,401101,21,38
26-12-2025,Maharashtra,Thane,401102,0,36
26-12-2025,Maharashtra,Thane,401103,0,21
26-12-2025,Maharashtra,Thane,401103,0,21
26-12-2025,Maharashtra,Thane,401105,38,45
26-12-2025,Maharashtra,Thane,401105,38,45
26-12-2025,Maharashtra,Thane,401107,62,84
26-12-2025,Maharashtra,Thane,401107,62,84
26-12-2025,Maharashtra,Thane,401202,2,7
26-12-2025,Maharashtra,Thane,401202,2,7
26-12-2025,Maharashtra,Thane,401203,2,10
26-12-2025,Maharashtra,Thane,401203,2,10
26-12-2025,Maharashtra,Thane,401206,0,1
26-12-2025,Maharashtra,Thane,401208,1,28
26-12-2025,Maharashtra,Thane,401208,1,28
26-12-2025,Maharashtra,Thane,401303,9,19
26-12-2025,Maharashtra,Thane,401305,18,38
26-12-2025,Maharashtra,Thane,401401,0,6
26-12-2025,Maharashtra,Thane,401402,0,5
26-12-2025,Maharashtra,Thane,401402,0,5
26-12-2025,Maharashtra,Thane,401403,0,17
26-12-2025,Maharashtra,Thane,401403,0,17
26-12-2025,Maharashtra,Thane,401405,0,2
26-12-2025,Maharashtra,Thane,401501,0,20
26-12-2025,Maharashtra,Thane,401501,0,20
26-12-2025,Maharashtra,Thane,401503,0,4
26-12-2025,Maharashtra,Thane,401503,0,4
26-12-2025,Maharashtra,Thane,401601,0,1
26-12-2025,Maharashtra,Thane,401601,0,1
26-12-2025,Maharashtra,Thane,401602,3,46
26-12-2025,Maharashtra,Thane,401603,0,27
26-12-2025,Maharashtra,Thane,401604,2,14
26-12-2025,Maharashtra,Thane,401604,2,14
26-12-2025,Maharashtra,Thane,401605,0,9
26-12-2025,Maharashtra,Thane,401605,0,9
26-12-2025,Maharashtra,Thane,401606,1,18
26-12-2025,Maharashtra,Thane,401606,1,18
26-12-2025,Maharashtra,Thane,401607,1,24
26-12-2025,Maharashtra,Thane,401610,0,4
26-12-2025,Maharashtra,Thane,401610,0,4
26-12-2025,Maharashtra,Thane,401701,1,0
26-12-2025,Maharashtra,Thane,401703,0,1
26-12-2025,Maharashtra,Thane,401703,0,1
26-12-2025,Maharashtra,Thane,421001,16,38
26-12-2025,Maharashtra,Thane,421001,16,38
26-12-2025,Maharashtra,Thane,421003,2,7
26-12-2025,Maharashtra,Thane,421003,2,7
26-12-2025,Maharashtra,Thane,421005,18,23
26-12-2025,Maharashtra,Thane,421101,3,13
26-12-2025,Maharashtra,Thane,421101,3,13
26-12-2025,Maharashtra,Thane,421102,13,21
26-12-2025,Maharashtra,Thane,421102,13,21
26-12-2025,Maharashtra,Thane,421103,1,5
26-12-2025,Maharashtra,Thane,421103,1,5
26-12-2025,Maharashtra,Thane,421202,25,42
26-12-2025,Maharashtra,Thane,421202,25,42
26-12-2025,Maharashtra,Thane,421204,20,47
26-12-2025,Maharashtra,Thane,421301,85,140
26-12-2025,Maharashtra,Thane,421301,85,140
26-12-2025,Maharashtra,Thane,421303,2,15
26-12-2025,Maharashtra,Thane,421305,37,49
26-12-2025,Maharashtra,Thane,421305,37,49
26-12-2025,Maharashtra,Thane,421306,47,145
26-12-2025,Maharashtra,Thane,421308,10,23
26-12-2025,Maharashtra,Thane,421308,10,23
26-12-2025,Maharashtra,Thane,421311,6,12
26-12-2025,Maharashtra,Thane,421401,16,47
26-12-2025,Maharashtra,Thane,421401,16,47
26-12-2025,Maharashtra,Thane,421402,3,14
26-12-2025,Maharashtra,Thane,421403,6,2
26-12-2025,Maharashtra,Thane,421403,6,2
26-12-2025,Maharashtra,Thane,421501,33,53
26-12-2025,Maharashtra,Thane,421501,33,53
26-12-2025,Maharashtra,Thane,421502,4,4
26-12-2025,Maharashtra,Thane,421502,4,4
26-12-2025,Maharashtra,Thane,421503,52,82
26-12-2025,Maharashtra,Thane,421503,52,82
26-12-2025,Maharashtra,Thane,421505,17,18
26-12-2025,Maharashtra,Thane,421505,17,18
26-12-2025,Maharashtra,Thane,421506,0,1
26-12-2025,Maharashtra,Thane,421506,0,1
26-12-2025,Maharashtra,Thane,421603,1,2
26-12-2025,Maharashtra,Thane,421603,1,2
26-12-2025,Maharashtra,Thane,421605,13,18
27-12-2025,Maharashtra,Thane,400602,11,18
27-12-2025,Maharashtra,Thane,400603,4,17
27-12-2025,Maharashtra,Thane,400603,4,17
27-12-2025,Maharashtra,Thane,400604,73,83
27-12-2025,Maharashtra,Thane,400605,51,64
27-12-2025,Maharashtra,Thane,400606,54,59
27-12-2025,Maharashtra,Thane,400608,5,7
27-12-2025,Maharashtra,Thane,400608,5,7
27-12-2025,Maharashtra,Thane,400610,12,18
27-12-2025,Maharashtra,Thane,400612,107,151
27-12-2025,Maharashtra,Thane,400614,12,10
27-12-2025,Maharashtra,Thane,400615,22,28
27-12-2025,Maharashtra,Thane,400701,33,48
27-12-2025,Maharashtra,Thane,400701,33,48
27-12-2025,Maharashtra,Thane,400706,34,41
27-12-2025,Maharashtra,Thane,400708,38,50
27-12-2025,Maharashtra,Thane,400709,32,44
27-12-2025,Maharashtra,Thane,400709,32,44
27-12-2025,Maharashtra,Thane,400710,0,10
27-12-2025,Maharashtra,Thane,401101,20,30
27-12-2025,Maharashtra,Thane,401102,3,15
27-12-2025,Maharashtra,Thane,401103,0,15
27-12-2025,Maharashtra,Thane,401104,0,4
27-12-2025,Maharashtra,Thane,401105,39,46
27-12-2025,Maharashtra,Thane,401106,5,7
27-12-2025,Maharashtra,Thane,401107,57,74
27-12-2025,Maharashtra,Thane,401201,1,16
27-12-2025,Maharashtra,Thane,401201,1,16
27-12-2025,Maharashtra,Thane,401202,1,9
27-12-2025,Maharashtra,Thane,401203,3,13
27-12-2025,Maharashtra,Thane,401204,2,8
27-12-2025,Maharashtra,Thane,401206,1,3
27-12-2025,Maharashtra,Thane,401207,1,2
27-12-2025,Maharashtra,Thane,401207,1,2
27-12-2025,Maharashtra,Thane,401208,5,38
27-12-2025,Maharashtra,Thane,401209,6,56
27-12-2025,Maharashtra,Thane,401209,6,56
27-12-2025,Maharashtra,Thane,401301,1,5
27-12-2025,Maharashtra,Thane,401302,1,8
27-12-2025,Maharashtra,Thane,401303,9,29
27-12-2025,Maharashtra,Thane,401304,0,3
27-12-2025,Maharashtra,Thane,401305,17,55
27-12-2025,Maharashtra,Thane,401305,17,55
27-12-2025,Maharashtra,Thane,401401,0,7
27-12-2025,Maharashtra,Thane,401402,0,2
27-12-2025,Maharashtra,Thane,401402,0,2
27-12-2025,Maharashtra,Thane,401405,0,1
27-12-2025,Maharashtra,Thane,401501,2,11
27-12-2025,Maharashtra,Thane,401501,2,11
27-12-2025,Maharashtra,Thane,401502,1,1
27-12-2025,Maharashtra,Thane,401503,0,6
27-12-2025,Maharashtra,Thane,401504,4,7
27-12-2025,Maharashtra,Thane,401506,0,2
27-12-2025,Maharashtra,Thane,401602,4,43
27-12-2025,Maharashtra,Thane,401603,0,30
27-12-2025,Maharashtra,Thane,401604,1,16
27-12-2025,Maharashtra,Thane,401606,1,9
27-12-2025,Maharashtra,Thane,401607,2,12
27-12-2025,Maharashtra,Thane,401610,0,2
27-12-2025,Maharashtra,Thane,401610,0,2
27-12-2025,Maharashtra,Thane,401702,0,1
27-12-2025,Maharashtra,Thane,401703,0,1
27-12-2025,Maharashtra,Thane,421001,18,43
27-12-2025,Maharashtra,Thane,421002,29,79
27-12-2025,Maharashtra,Thane,421003,1,6
27-12-2025,Maharashtra,Thane,421004,14,25
27-12-2025,Maharashtra,Thane,421004,14,25
27-12-2025,Maharashtra,Thane,421005,15,23
27-12-2025,Maharashtra,Thane,421101,5,16
27-12-2025,Maharashtra,Thane,421102,16,22
27-12-2025,Maharashtra,Thane,421201,55,90
27-12-2025,Maharashtra,Thane,421202,27,38
27-12-2025,Maharashtra,Thane,421203,12,26
27-12-2025,Maharashtra,Thane,421204,35,52
27-12-2025,Maharashtra,Thane,421204,35,52
27-12-2025,Maharashtra,Thane,421301,94,152
27-12-2025,Maharashtra,Thane,421302,156,274
27-12-2025,Maharashtra,Thane,421303,1,12
27-12-2025,Maharashtra,Thane,421305,47,51
27-12-2025,Maharashtra,Thane,421306,52,131
27-12-2025,Maharashtra,Thane,421311,9,17
27-12-2025,Maharashtra,Thane,421312,1,12
27-12-2025,Maharashtra,Thane,421312,1,12
27-12-2025,Maharashtra,Thane,421401,30,43
27-12-2025,Maharashtra,Thane,421402,6,11
27-12-2025,Maharashtra,Thane,421403,7,7
27-12-2025,Maharashtra,Thane,421403,7,7
27-12-2025,Maharashtra,Thane,421501,44,58
27-12-2025,Maharashtra,Thane,421502,5,7
27-12-2025,Maharashtra,Thane,421502,5,7
27-12-2025,Maharashtra,Thane,421505,20,12
27-12-2025,Maharashtra,Thane,421601,21,23
27-12-2025,Maharashtra,Thane,421602,5,14
27-12-2025,Maharashtra,Thane,421602,5,14
27-12-2025,Maharashtra,Thane,421604,1,0
27-12-2025,Maharashtra,Thane,421605,28,15
28-12-2025,Maharashtra,Thane,400602,2,1
28-12-2025,Maharashtra,Thane,400603,1,1
28-12-2025,Maharashtra,Thane,400604,22,29
28-12-2025,Maharashtra,Thane,400606,11,26
28-12-2025,Maharashtra,Thane,400607,8,7
28-12-2025,Maharashtra,Thane,400608,1,2
28-12-2025,Maharashtra,Thane,400610,1,2
28-12-2025,Maharashtra,Thane,400612,43,71
28-12-2025,Maharashtra,Thane,400614,3,3
28-12-2025,Maharashtra,Thane,400615,6,10
28-12-2025,Maharashtra,Thane,400615,6,10
28-12-2025,Maharashtra,Thane,400701,14,15
28-12-2025,Maharashtra,Thane,400703,8,7
28-12-2025,Maharashtra,Thane,400705,14,19
28-12-2025,Maharashtra,Thane,400706,16,23
28-12-2025,Maharashtra,Thane,400708,9,9
28-12-2025,Maharashtra,Thane,400709,13,11
28-12-2025,Maharashtra,Thane,400710,1,3
28-12-2025,Maharashtra,Thane,400710,1,3
28-12-2025,Maharashtra,Thane,401101,11,10
28-12-2025,Maharashtra,Thane,401102,1,3
28-12-2025,Maharashtra,Thane,401105,6,15
28-12-2025,Maharashtra,Thane,401106,0,1
28-12-2025,Maharashtra,Thane,401107,27,51
28-12-2025,Maharashtra,Thane,401201,1,3
28-12-2025,Maharashtra,Thane,401202,0,4
28-12-2025,Maharashtra,Thane,401203,1,11
28-12-2025,Maharashtra,Thane,401204,1,2
28-12-2025,Maharashtra,Thane,401206,3,2
28-12-2025,Maharashtra,Thane,401207,1,1
28-12-2025,Maharashtra,Thane,401208,0,10
28-12-2025,Maharashtra,Thane,401301,0,2
28-12-2025,Maharashtra,Thane,401302,0,1
28-12-2025,Maharashtra,Thane,401303,7,11
28-12-2025,Maharashtra,Thane,401304,0,1
28-12-2025,Maharashtra,Thane,401305,8,13
28-12-2025,Maharashtra,Thane,401305,8,13
28-12-2025,Maharashtra,Thane,401401,0,1
28-12-2025,Maharashtra,Thane,401402,0,1
28-12-2025,Maharashtra,Thane,401403,0,4
28-12-2025,Maharashtra,Thane,401502,0,1
28-12-2025,Maharashtra,Thane,401503,0,1
28-12-2025,Maharashtra,Thane,401603,0,9
28-12-2025,Maharashtra,Thane,401603,0,9
28-12-2025,Maharashtra,Thane,401604,1,3
28-12-2025,Maharashtra,Thane,401607,0,3
28-12-2025,Maharashtra,Thane,421002,4,15
28-12-2025,Maharashtra,Thane,421003,0,3
28-12-2025,Maharashtra,Thane,421004,4,7
28-12-2025,Maharashtra,Thane,421005,5,6
28-12-2025,Maharashtra,Thane,421005,5,6
28-12-2025,Maharashtra,Thane,421101,1,3
28-12-2025,Maharashtra,Thane,421102,6,13
28-12-2025,Maharashtra,Thane,421103,1,0
28-12-2025,Maharashtra,Thane,421201,8,30
28-12-2025,Maharashtra,Thane,421202,13,17
28-12-2025,Maharashtra,Thane,421203,5,10
28-12-2025,Maharashtra,Thane,421203,5,10
28-12-2025,Maharashtra,Thane,421204,17,27
28-12-2025,Maharashtra,Thane,421204,17,27
28-12-2025,Maharashtra,Thane,421301,62,60
28-12-2025,Maharashtra,Thane,421302,64,131
28-12-2025,Maharashtra,Thane,421305,20,28
28-12-2025,Maharashtra,Thane,421306,18,45
28-12-2025,Maharashtra,Thane,421311,11,15
28-12-2025,Maharashtra,Thane,421312,0,3
28-12-2025,Maharashtra,Thane,421401,9,10
28-12-2025,Maharashtra,Thane,421402,2,3
28-12-2025,Maharashtra,Thane,421403,1,3
28-12-2025,Maharashtra,Thane,421403,1,3
28-12-2025,Maharashtra,Thane,421501,14,18
28-12-2025,Maharashtra,Thane,421502,0,4
28-12-2025,Maharashtra,Thane,421502,0,4
28-12-2025,Maharashtra,Thane,421503,14,26
28-12-2025,Maharashtra,Thane,421505,4,4
28-12-2025,Maharashtra,Thane,421601,6,6
28-12-2025,Maharashtra,Thane,421602,1,6
28-12-2025,Maharashtra,Thane,421602,1,6
28-12-2025,Maharashtra,Thane,421603,0,1
28-12-2025,Maharashtra,Thane,421604,0,2
28-12-2025,Maharashtra,Thane,421604,0,2
28-12-2025,Maharashtra,Thane,421605,11,11
28-12-2025,Maharashtra,Thane,421605,11,11
29-12-2025,Maharashtra,Thane,400601,15,27
29-12-2025,Maharashtra,Thane,400602,5,10
29-12-2025,Maharashtra,Thane,400602,5,10
29-12-2025,Maharashtra,Thane,400603,1,8
29-12-2025,Maharashtra,Thane,400604,37,55
29-12-2025,Maharashtra,Thane,400605,21,38
29-12-2025,Maharashtra,Thane,400606,22,52
29-12-2025,Maharashtra,Thane,400606,22,52
29-12-2025,Maharashtra,Thane,400607,15,10
29-12-2025,Maharashtra,Thane,400608,2,2
29-12-2025,Maharashtra,Thane,400610,6,8
29-12-2025,Maharashtra,Thane,400610,6,8
29-12-2025,Maharashtra,Thane,400612,47,79
29-12-2025,Maharashtra,Thane,400612,47,79
29-12-2025,Maharashtra,Thane,400614,9,6
29-12-2025,Maharashtra,Thane,400615,10,16
29-12-2025,Maharashtra,Thane,400701,26,17
29-12-2025,Maharashtra,Thane,400701,26,17
29-12-2025,Maharashtra,Thane,400705,8,21
29-12-2025,Maharashtra,Thane,400709,17,21
29-12-2025,Maharashtra,Thane,400710,1,2
29-12-2025,Maharashtra,Thane,400710,1,2
29-12-2025,Maharashtra,Thane,401101,12,18
29-12-2025,Maharashtra,Thane,401102,0,11
29-12-2025,Maharashtra,Thane,401103,0,7
29-12-2025,Maharashtra,Thane,401105,22,25
29-12-2025,Maharashtra,Thane,401105,22,25
29-12-2025,Maharashtra,Thane,401106,1,5
29-12-2025,Maharashtra,Thane,401107,55,56
29-12-2025,Maharashtra,Thane,401201,1,12
29-12-2025,Maharashtra,Thane,401201,1,12
29-12-2025,Maharashtra,Thane,401203,2,6
29-12-2025,Maharashtra,Thane,401207,1,3
29-12-2025,Maharashtra,Thane,401208,2,10
29-12-2025,Maharashtra,Thane,401209,3,24
29-12-2025,Maharashtra,Thane,401301,2,8
29-12-2025,Maharashtra,Thane,401302,1,14
29-12-2025,Maharashtra,Thane,401303,3,9
29-12-2025,Maharashtra,Thane,401304,0,2
29-12-2025,Maharashtra,Thane,401305,4,16
29-12-2025,Maharashtra,Thane,401402,0,1
29-12-2025,Maharashtra,Thane,401402,0,1
29-12-2025,Maharashtra,Thane,401403,1,6
29-12-2025,Maharashtra,Thane,401404,2,11
29-12-2025,Maharashtra,Thane,401405,0,3
29-12-2025,Maharashtra,Thane,401501,1,12
29-12-2025,Maharashtra,Thane,401501,1,12
29-12-2025,Maharashtra,Thane,401502,0,3
29-12-2025,Maharashtra,Thane,401503,0,6
29-12-2025,Maharashtra,Thane,401504,2,5
29-12-2025,Maharashtra,Thane,401506,0,1
29-12-2025,Maharashtra,Thane,401601,0,2
29-12-2025,Maharashtra,Thane,401602,0,28
29-12-2025,Maharashtra,Thane,401602,0,28
29-12-2025,Maharashtra,Thane,401603,0,20
29-12-2025,Maharashtra,Thane,401604,1,5
29-12-2025,Maharashtra,Thane,401606,6,20
29-12-2025,Maharashtra,Thane,401701,0,3
29-12-2025,Maharashtra,Thane,401703,0,1
29-12-2025,Maharashtra,Thane,421001,7,15
29-12-2025,Maharashtra,Thane,421003,1,1
29-12-2025,Maharashtra,Thane,421005,10,8
29-12-2025,Maharashtra,Thane,421102,5,7
29-12-2025,Maharashtra,Thane,421102,5,7
29-12-2025,Maharashtra,Thane,421103,2,2
29-12-2025,Maharashtra,Thane,421201,15,36
29-12-2025,Maharashtra,Thane,421202,18,27
29-12-2025,Maharashtra,Thane,421203,9,12
29-12-2025,Maharashtra,Thane,421302,72,167
29-12-2025,Maharashtra,Thane,421302,72,167
29-12-2025,Maharashtra,Thane,421303,0,5
29-12-2025,Maharashtra,Thane,421303,0,5
29-12-2025,Maharashtra,Thane,421305,12,23
29-12-2025,Maharashtra,Thane,421306,28,83
29-12-2025,Maharashtra,Thane,421306,28,83
29-12-2025,Maharashtra,Thane,421308,10,7
29-12-2025,Maharashtra,Thane,421311,4,8
29-12-2025,Maharashtra,Thane,421401,18,35
29-12-2025,Maharashtra,Thane,421402,5,4
29-12-2025,Maharashtra,Thane,421403,3,2
29-12-2025,Maharashtra,Thane,421501,18,22
29-12-2025,Maharashtra,Thane,421501,18,22
29-12-2025,Maharashtra,Thane,421502,1,2
29-12-2025,Maharashtra,Thane,421502,1,2
29-12-2025,Maharashtra,Thane,421503,26,48
29-12-2025,Maharashtra,Thane,421505,8,6
29-12-2025,Maharashtra,Thane,421506,0,1
29-12-2025,Maharashtra,Thane,421601,15,18
29-12-2025,Maharashtra,Thane,421602,6,8
29-12-2025,Maharashtra,Thane,421603,0,1
29-12-2025,Maharashtra,Thane,421603,0,1
29-12-2025,Maharashtra,Thane,421605,11,12
01-01-2026,Maharashtra,Thane,400601,48,67
01-01-2026,Maharashtra,Thane,400602,12,14
01-01-2026,Maharashtra,Thane,400602,12,14
01-01-2026,Maharashtra,Thane,400603,19,14
01-01-2026,Maharashtra,Thane,400606,49,90
01-01-2026,Maharashtra,Thane,400607,33,27
01-01-2026,Maharashtra,Thane,400607,33,27
01-01-2026,Maharashtra,Thane,400608,9,10
01-01-2026,Maharashtra,Thane,400610,18,31
01-01-2026,Maharashtra,Thane,400610,18,31
01-01-2026,Maharashtra,Thane,400612,141,253
01-01-2026,Maharashtra,Thane,400612,141,253
01-01-2026,Maharashtra,Thane,400614,19,12
01-01-2026,Maharashtra,Thane,400615,33,43
01-01-2026,Maharashtra,Thane,400701,50,69
01-01-2026,Maharashtra,Thane,400701,50,69
01-01-2026,Maharashtra,Thane,400703,45,42
01-01-2026,Maharashtra,Thane,400706,64,51
01-01-2026,Maharashtra,Thane,400706,64,51
01-01-2026,Maharashtra,Thane,400708,48,70
01-01-2026,Maharashtra,Thane,400709,52,62
01-01-2026,Maharashtra,Thane,400710,4,5
01-01-2026,Maharashtra,Thane,401101,26,54
01-01-2026,Maharashtra,Thane,401102,1,40
01-01-2026,Maharashtra,Thane,401104,0,2
01-01-2026,Maharashtra,Thane,401105,51,61
01-01-2026,Maharashtra,Thane,401107,98,134
01-01-2026,Maharashtra,Thane,401107,98,134
01-01-2026,Maharashtra,Thane,401201,2,34
01-01-2026,Maharashtra,Thane,401202,2,23
01-01-2026,Maharashtra,Thane,401203,8,23
01-01-2026,Maharashtra,Thane,401203,8,23
01-01-2026,Maharashtra,Thane,401204,4,7
01-01-2026,Maharashtra,Thane,401204,4,7
01-01-2026,Maharashtra,Thane,401206,1,4
01-01-2026,Maharashtra,Thane,401207,1,9
01-01-2026,Maharashtra,Thane,401208,7,49
01-01-2026,Maharashtra,Thane,401302,3,14
01-01-2026,Maharashtra,Thane,401302,3,14
01-01-2026,Maharashtra,Thane,401303,13,32
01-01-2026,Maharashtra,Thane,401304,0,6
01-01-2026,Maharashtra,Thane,401305,14,45
01-01-2026,Maharashtra,Thane,401401,0,4
01-01-2026,Maharashtra,Thane,401404,1,33
01-01-2026,Maharashtra,Thane,401404,1,33
01-01-2026,Maharashtra,Thane,401501,1,21
01-01-2026,Maharashtra,Thane,401501,1,21
01-01-2026,Maharashtra,Thane,401502,1,10
01-01-2026,Maharashtra,Thane,401502,1,10
01-01-2026,Maharashtra,Thane,401503,0,6
01-01-2026,Maharashtra,Thane,401504,1,7
01-01-2026,Maharashtra,Thane,401506,0,2
01-01-2026,Maharashtra,Thane,401506,0,2
01-01-2026,Maharashtra,Thane,401602,5,65
01-01-2026,Maharashtra,Thane,401603,0,16
01-01-2026,Maharashtra,Thane,401604,1,15
01-01-2026,Maharashtra,Thane,401605,1,12
01-01-2026,Maharashtra,Thane,401606,3,27
01-01-2026,Maharashtra,Thane,401606,3,27
01-01-2026,Maharashtra,Thane,401702,0,1
01-01-2026,Maharashtra,Thane,401703,0,3
01-01-2026,Maharashtra,Thane,421001,12,54
01-01-2026,Maharashtra,Thane,421001,12,54
01-01-2026,Maharashtra,Thane,421002,38,74
01-01-2026,Maharashtra,Thane,421002,38,74
01-01-2026,Maharashtra,Thane,421003,2,5
01-01-2026,Maharashtra,Thane,421004,42,54
01-01-2026,Maharashtra,Thane,421005,9,23
01-01-2026,Maharashtra,Thane,421101,7,14
01-01-2026,Maharashtra,Thane,421102,22,27
01-01-2026,Maharashtra,Thane,421103,6,8
01-01-2026,Maharashtra,Thane,421201,64,93
01-01-2026,Maharashtra,Thane,421202,41,43
01-01-2026,Maharashtra,Thane,421202,41,43
01-01-2026,Maharashtra,Thane,421203,13,22
01-01-2026,Maharashtra,Thane,421204,40,90
01-01-2026,Maharashtra,Thane,421301,160,230
01-01-2026,Maharashtra,Thane,421301,160,230
01-01-2026,Maharashtra,Thane,421302,196,398
01-01-2026,Maharashtra,Thane,421302,196,398
01-01-2026,Maharashtra,Thane,421303,1,20
01-01-2026,Maharashtra,Thane,421305,37,50
01-01-2026,Maharashtra,Thane,421306,59,131
01-01-2026,Maharashtra,Thane,421311,10,35
01-01-2026,Maharashtra,Thane,421312,1,23
01-01-2026,Maharashtra,Thane,421401,30,43
01-01-2026,Maharashtra,Thane,421402,4,10
01-01-2026,Maharashtra,Thane,421403,8,12
01-01-2026,Maharashtra,Thane,421501,46,67
01-01-2026,Maharashtra,Thane,421502,2,6
01-01-2026,Maharashtra,Thane,421503,76,104
01-01-2026,Maharashtra,Thane,421505,30,20
01-01-2026,Maharashtra,Thane,421505,30,20
01-01-2026,Maharashtra,Thane,421506,1,4
01-01-2026,Maharashtra,Thane,421601,47,37
01-01-2026,Maharashtra,Thane,421602,18,36
01-01-2026,Maharashtra,Thane,421604,0,5
01-01-2026,Maharashtra,Thane,421605,21,23
02-01-2026,Maharashtra,Thane,400601,27,46
02-01-2026,Maharashtra,Thane,400602,14,12
02-01-2026,Maharashtra,Thane,400603,4,21
02-01-2026,Maharashtra,Thane,400604,40,76
02-01-2026,Maharashtra,Thane,400605,33,50
02-01-2026,Maharashtra,Thane,400606,27,48
02-01-2026,Maharashtra,Thane,400607,24,20
02-01-2026,Maharashtra,Thane,400608,5,4
02-01-2026,Maharashtra,Thane,400608,5,4
02-01-2026,Maharashtra,Thane,400610,7,14
02-01-2026,Maharashtra,Thane,400612,70,185
02-01-2026,Maharashtra,Thane,400615,20,25
02-01-2026,Maharashtra,Thane,400701,27,47
02-01-2026,Maharashtra,Thane,400705,18,23
02-01-2026,Maharashtra,Thane,400705,18,23
02-01-2026,Maharashtra,Thane,400708,36,51
02-01-2026,Maharashtra,Thane,400709,39,41
02-01-2026,Maharashtra,Thane,400710,5,3
02-01-2026,Maharashtra,Thane,401101,18,41
02-01-2026,Maharashtra,Thane,401104,0,2
02-01-2026,Maharashtra,Thane,401105,34,53
02-01-2026,Maharashtra,Thane,401106,2,5
02-01-2026,Maharashtra,Thane,401201,2,24
02-01-2026,Maharashtra,Thane,401202,0,13
02-01-2026,Maharashtra,Thane,401204,1,4
02-01-2026,Maharashtra,Thane,401206,0,1
02-01-2026,Maharashtra,Thane,401207,1,3
02-01-2026,Maharashtra,Thane,401209,5,51
02-01-2026,Maharashtra,Thane,401301,0,4
02-01-2026,Maharashtra,Thane,401302,0,7
02-01-2026,Maharashtra,Thane,401303,8,23
02-01-2026,Maharashtra,Thane,401304,0,7
02-01-2026,Maharashtra,Thane,401305,9,37
02-01-2026,Maharashtra,Thane,401401,0,3
02-01-2026,Maharashtra,Thane,401403,0,6
02-01-2026,Maharashtra,Thane,401405,0,2
02-01-2026,Maharashtra,Thane,401502,0,5
02-01-2026,Maharashtra,Thane,401502,0,5
02-01-2026,Maharashtra,Thane,401503,0,3
02-01-2026,Maharashtra,Thane,401504,1,8
02-01-2026,Maharashtra,Thane,401504,1,8
02-01-2026,Maharashtra,Thane,401506,0,2
02-01-2026,Maharashtra,Thane,401601,0,9
02-01-2026,Maharashtra,Thane,401602,2,43
02-01-2026,Maharashtra,Thane,401603,1,12
02-01-2026,Maharashtra,Thane,401604,0,16
02-01-2026,Maharashtra,Thane,401605,1,6
02-01-2026,Maharashtra,Thane,401605,1,6
02-01-2026,Maharashtra,Thane,401606,6,12
