date,state,district,pincode,demo_age_5_17,demo_age_17_
26-10-2025,Maharashtra,Thane,421204,4,52
26-10-2025,Maharashtra,Thane,421302,16,366
26-10-2025,Maharashtra,Thane,421305,6,57
26-10-2025,Maharashtra,Thane,421312,0,20
26-10-2025,Maharashtra,Thane,421402,1,83
26-10-2025,Maharashtra,Thane,421506,0,1
26-10-2025,Maharashtra,Thane,421603,0,7
21-10-2025,Maharashtra,Thane,400601,0,3
21-10-2025,Maharashtra,Thane,400603,0,3
21-10-2025,Maharashtra,Thane,400614,1,0
21-10-2025,Maharashtra,Thane,400703,0,2
21-10-2025,Maharashtra,Thane,400709,1,5
21-10-2025,Maharashtra,Thane,401106,0,2
21-10-2025,Maharashtra,Thane,401107,5,33
21-10-2025,Maharashtra,Thane,401207,0,1
21-10-2025,Maharashtra,Thane,401503,0,1
21-10-2025,Maharashtra,Thane,401603,0,22
21-10-2025,Maharashtra,Thane,401604,0,21
21-10-2025,Maharashtra,Thane,401605,0,2
21-10-2025,Maharashtra,Thane,421001,0,7
21-10-2025,Maharashtra,Thane,421102,0,2
21-10-2025,Maharashtra,Thane,421304,0,1
21-10-2025,Maharashtra,Thane,421308,0,5
21-10-2025,Maharashtra,Thane,421403,0,1
21-10-2025,Maharashtra,Thane,421601,0,4
20-10-2025,Maharashtra,Thane,400608,0,2
20-10-2025,Maharashtra,Thane,400709,0,17
20-10-2025,Maharashtra,Thane,401501,0,3
20-10-2025,Maharashtra,Thane,401601,0,1
20-10-2025,Maharashtra,Thane,421001,0,5
20-10-2025,Maharashtra,Thane,421002,0,9
20-10-2025,Maharashtra,Thane,421003,0,2
20-10-2025,Maharashtra,Thane,421303,0,19
20-10-2025,Maharashtra,Thane,421305,2,25
20-10-2025,Maharashtra,Thane,421505,1,9
20-10-2025,Maharashtra,Thane,421506,0,2
22-10-2025,Maharashtra,Thane,400601,0,1
22-10-2025,Maharashtra,Thane,400615,0,2
22-10-2025,Maharashtra,Thane,401101,0,3
22-10-2025,Maharashtra,Thane,421002,0,2
22-10-2025,Maharashtra,Thane,421305,1,6
22-10-2025,Maharashtra,Thane,421308,1,3
22-10-2025,Maharashtra,Thane,421501,0,6
22-10-2025,Maharashtra,Thane,421505,1,2
22-10-2025,Maharashtra,Thane,421601,0,2
23-10-2025,Maharashtra,Thane,400607,0,3
23-10-2025,Maharashtra,Thane,400610,0,1
23-10-2025,Maharashtra,Thane,400614,0,3
23-10-2025,Maharashtra,Thane,401202,0,1
23-10-2025,Maharashtra,Thane,421102,0,3
23-10-2025,Maharashtra,Thane,421204,1,6
23-10-2025,Maharashtra,Thane,421306,0,7
23-10-2025,Maharashtra,Thane,421401,1,5
23-10-2025,Maharashtra,Thane,421501,1,7
23-10-2025,Maharashtra,Thane,421605,0,3
24-10-2025,Maharashtra,Thane,400603,2,8
24-10-2025,Maharashtra,Thane,400612,25,191
24-10-2025,Maharashtra,Thane,400614,1,10
24-10-2025,Maharashtra,Thane,400706,6,45
24-10-2025,Maharashtra,Thane,401103,0,2
24-10-2025,Maharashtra,Thane,401201,0,3
24-10-2025,Maharashtra,Thane,401204,0,5
24-10-2025,Maharashtra,Thane,401207,0,2
24-10-2025,Maharashtra,Thane,401302,0,1
24-10-2025,Maharashtra,Thane,401504,0,2
24-10-2025,Maharashtra,Thane,401601,0,2
24-10-2025,Maharashtra,Thane,401602,1,7
24-10-2025,Maharashtra,Thane,401604,0,63
24-10-2025,Maharashtra,Thane,421201,3,43
24-10-2025,Maharashtra,Thane,421202,9,37
24-10-2025,Maharashtra,Thane,421204,5,64
24-10-2025,Maharashtra,Thane,421302,15,281
24-10-2025,Maharashtra,Thane,421303,2,11
24-10-2025,Maharashtra,Thane,421601,3,29
24-10-2025,Maharashtra,Thane,421605,3,23
25-10-2025,Maharashtra,Thane,400608,1,5
25-10-2025,Maharashtra,Thane,400614,2,7
25-10-2025,Maharashtra,Thane,400701,1,21
25-10-2025,Maharashtra,Thane,401201,0,6
25-10-2025,Maharashtra,Thane,401206,1,5
25-10-2025,Maharashtra,Thane,401208,1,11
25-10-2025,Maharashtra,Thane,401403,0,12
25-10-2025,Maharashtra,Thane,401504,0,2
25-10-2025,Maharashtra,Thane,401506,0,2
25-10-2025,Maharashtra,Thane,401603,0,78
25-10-2025,Maharashtra,Thane,421003,0,2
25-10-2025,Maharashtra,Thane,421102,5,10
25-10-2025,Maharashtra,Thane,421103,2,2
25-10-2025,Maharashtra,Thane,421201,3,24
25-10-2025,Maharashtra,Thane,421203,0,6
25-10-2025,Maharashtra,Thane,421301,5,99
25-10-2025,Maharashtra,Thane,421305,2,49
25-10-2025,Maharashtra,Thane,421403,0,37
25-10-2025,Maharashtra,Thane,421605,2,11
28-10-2025,Maharashtra,Thane,400603,1,8
28-10-2025,Maharashtra,Thane,400608,1,5
28-10-2025,Maharashtra,Thane,400701,4,23
28-10-2025,Maharashtra,Thane,400708,2,29
28-10-2025,Maharashtra,Thane,400710,1,2
28-10-2025,Maharashtra,Thane,401102,0,6
28-10-2025,Maharashtra,Thane,401103,0,4
28-10-2025,Maharashtra,Thane,401201,0,9
28-10-2025,Maharashtra,Thane,401203,0,4
28-10-2025,Maharashtra,Thane,401204,1,14
28-10-2025,Maharashtra,Thane,401207,0,7
28-10-2025,Maharashtra,Thane,401303,1,23
28-10-2025,Maharashtra,Thane,401405,0,13
28-10-2025,Maharashtra,Thane,401605,0,38
28-10-2025,Maharashtra,Thane,401609,0,1
28-10-2025,Maharashtra,Thane,421101,0,14
28-10-2025,Maharashtra,Thane,421103,1,8
28-10-2025,Maharashtra,Thane,421201,4,30
28-10-2025,Maharashtra,Thane,421204,4,47
28-10-2025,Maharashtra,Thane,421301,11,210
28-10-2025,Maharashtra,Thane,421303,0,64
28-10-2025,Maharashtra,Thane,421501,6,43
05-11-2025,Maharashtra,Thane,401301,0,3
16-11-2025,Maharashtra,Thane,401106,2,4
16-11-2025,Maharashtra,Thane,401201,0,1
16-11-2025,Maharashtra,Thane,421303,0,2
02-12-2025,Maharashtra,Thane,401104,0,1
02-12-2025,Maharashtra,Thane,421304,0,1
06-12-2025,Maharashtra,Thane,401206,0,1
07-12-2025,Maharashtra,Thane,400710,0,1
07-12-2025,Maharashtra,Thane,401102,0,2
07-12-2025,Maharashtra,Thane,401405,0,1
07-12-2025,Maharashtra,Thane,401502,0,1
07-12-2025,Maharashtra,Thane,401605,0,3
07-12-2025,Maharashtra,Thane,421402,0,3
01-03-2025,Maharashtra,Thane,421601,55,1028
01-03-2025,Maharashtra,Thane,421001,45,467
01-03-2025,Maharashtra,Thane,421503,136,1941
01-03-2025,Maharashtra,Thane,401602,10,548
01-03-2025,Maharashtra,Thane,421305,81,827
01-03-2025,Maharashtra,Thane,421301,263,3198
01-04-2025,Maharashtra,Thane,400601,104,783
01-05-2025,Maharashtra,Thane,400605,116,1111
01-05-2025,Maharashtra,Thane,400708,131,1055
01-09-2025,Maharashtra,Thane,400601,0,33
01-09-2025,Maharashtra,Thane,400614,2,8
01-09-2025,Maharashtra,Thane,400703,9,11
01-09-2025,Maharashtra,Thane,400710,0,4
01-09-2025,Maharashtra,Thane,401201,0,7
01-09-2025,Maharashtra,Thane,401202,0,15
01-09-2025,Maharashtra,Thane,401303,0,9
01-09-2025,Maharashtra,Thane,401304,0,1
01-09-2025,Maharashtra,Thane,401401,0,1
01-09-2025,Maharashtra,Thane,401403,0,6
01-09-2025,Maharashtra,Thane,401503,0,3
01-09-2025,Maharashtra,Thane,401703,0,1
01-09-2025,Maharashtra,Thane,421202,1,31
01-09-2025,Maharashtra,Thane,421204,4,37
01-09-2025,Maharashtra,Thane,421301,6,79
01-09-2025,Maharashtra,Thane,421308,0,14
01-09-2025,Maharashtra,Thane,421311,1,3
01-09-2025,Maharashtra,Thane,421402,3,7
01-09-2025,Maharashtra,Thane,421603,0,1
02-09-2025,Maharashtra,Thane,400708,5,38
02-09-2025,Maharashtra,Thane,401203,0,5
02-09-2025,Maharashtra,Thane,401204,0,2
02-09-2025,Maharashtra,Thane,401207,0,1
02-09-2025,Maharashtra,Thane,401305,1,8
02-09-2025,Maharashtra,Thane,401403,0,11
02-09-2025,Maharashtra,Thane,401504,0,2
02-09-2025,Maharashtra,Thane,401602,1,21
02-09-2025,Maharashtra,Thane,401604,0,6
02-09-2025,Maharashtra,Thane,401606,0,9
02-09-2025,Maharashtra,Thane,401702,0,2
02-09-2025,Maharashtra,Thane,421001,3,17
02-09-2025,Maharashtra,Thane,421003,0,8
02-09-2025,Maharashtra,Thane,421302,13,117
02-09-2025,Maharashtra,Thane,421303,0,8
02-09-2025,Maharashtra,Thane,421305,4,28
02-09-2025,Maharashtra,Thane,421306,5,45
02-09-2025,Maharashtra,Thane,421308,1,9
02-09-2025,Maharashtra,Thane,421501,4,39
02-09-2025,Maharashtra,Thane,421602,0,5
04-09-2025,Maharashtra,Thane,400601,4,36
04-09-2025,Maharashtra,Thane,400607,4,23
04-09-2025,Maharashtra,Thane,400614,1,5
04-09-2025,Maharashtra,Thane,401102,0,5
04-09-2025,Maharashtra,Thane,401202,0,9
04-09-2025,Maharashtra,Thane,401402,0,1
04-09-2025,Maharashtra,Thane,421002,1,20
04-09-2025,Maharashtra,Thane,421003,0,1
04-09-2025,Maharashtra,Thane,421004,0,10
04-09-2025,Maharashtra,Thane,421005,2,8
04-09-2025,Maharashtra,Thane,421103,0,3
04-09-2025,Maharashtra,Thane,421203,1,4
04-09-2025,Maharashtra,Thane,421305,5,27
04-09-2025,Maharashtra,Thane,421402,0,11
04-09-2025,Maharashtra,Thane,421503,8,48
04-09-2025,Maharashtra,Thane,421601,0,12
03-09-2025,Maharashtra,Thane,400601,2,33
03-09-2025,Maharashtra,Thane,400605,5,28
03-09-2025,Maharashtra,Thane,400608,0,5
03-09-2025,Maharashtra,Thane,400701,2,21
03-09-2025,Maharashtra,Thane,401101,4,22
03-09-2025,Maharashtra,Thane,401103,0,1
03-09-2025,Maharashtra,Thane,401105,1,20
03-09-2025,Maharashtra,Thane,401207,0,1
03-09-2025,Maharashtra,Thane,401304,0,1
03-09-2025,Maharashtra,Thane,401607,0,5
03-09-2025,Maharashtra,Thane,401610,0,3
03-09-2025,Maharashtra,Thane,421306,10,51
03-09-2025,Maharashtra,Thane,421501,0,45
03-09-2025,Maharashtra,Thane,421601,5,29
03-09-2025,Maharashtra,Thane,421603,0,2
03-09-2025,Maharashtra,Thane,421605,3,19
06-09-2025,Maharashtra,Thane,400603,0,4
06-09-2025,Maharashtra,Thane,400607,10,24
06-09-2025,Maharashtra,Thane,400612,29,145
06-09-2025,Maharashtra,Thane,400615,1,25
06-09-2025,Maharashtra,Thane,400710,0,1
06-09-2025,Maharashtra,Thane,401106,0,6
06-09-2025,Maharashtra,Thane,401201,0,2
06-09-2025,Maharashtra,Thane,401301,0,3
06-09-2025,Maharashtra,Thane,401302,0,1
06-09-2025,Maharashtra,Thane,401303,1,11
06-09-2025,Maharashtra,Thane,401405,0,1
06-09-2025,Maharashtra,Thane,401602,0,9
06-09-2025,Maharashtra,Thane,421003,0,2
06-09-2025,Maharashtra,Thane,421005,0,6
06-09-2025,Maharashtra,Thane,421305,1,19
06-09-2025,Maharashtra,Thane,421306,5,48
06-09-2025,Maharashtra,Thane,421311,0,6
06-09-2025,Maharashtra,Thane,421501,3,31
05-09-2025,Maharashtra,Thane,400602,0,5
05-09-2025,Maharashtra,Thane,400706,4,31
05-09-2025,Maharashtra,Thane,400708,2,20
05-09-2025,Maharashtra,Thane,401202,0,6
05-09-2025,Maharashtra,Thane,401403,0,1
05-09-2025,Maharashtra,Thane,401501,0,3
05-09-2025,Maharashtra,Thane,421002,1,8
05-09-2025,Maharashtra,Thane,421103,0,1
05-09-2025,Maharashtra,Thane,421203,0,3
05-09-2025,Maharashtra,Thane,421401,0,3
05-09-2025,Maharashtra,Thane,421505,1,9
05-09-2025,Maharashtra,Thane,421603,0,1
05-09-2025,Maharashtra,Thane,421605,0,8
07-09-2025,Maharashtra,Thane,400607,4,18
07-09-2025,Maharashtra,Thane,400610,1,7
07-09-2025,Maharashtra,Thane,401102,0,1
07-09-2025,Maharashtra,Thane,401601,0,1
07-09-2025,Maharashtra,Thane,421102,1,4
07-09-2025,Maharashtra,Thane,421203,2,3
07-09-2025,Maharashtra,Thane,421204,4,28
07-09-2025,Maharashtra,Thane,421302,11,44
07-09-2025,Maharashtra,Thane,421311,1,4
07-09-2025,Maharashtra,Thane,421506,0,3
07-09-2025,Maharashtra,Thane,421601,1,3
07-09-2025,Maharashtra,Thane,421602,0,2
08-09-2025,Maharashtra,Thane,400602,2,17
08-09-2025,Maharashtra,Thane,400615,4,50
08-09-2025,Maharashtra,Thane,400701,2,28
08-09-2025,Maharashtra,Thane,401101,0,19
08-09-2025,Maharashtra,Thane,401102,0,6
08-09-2025,Maharashtra,Thane,401105,1,44
08-09-2025,Maharashtra,Thane,401206,0,1
08-09-2025,Maharashtra,Thane,401208,1,17
08-09-2025,Maharashtra,Thane,401301,0,5
08-09-2025,Maharashtra,Thane,401605,0,13
08-09-2025,Maharashtra,Thane,401701,0,1
08-09-2025,Maharashtra,Thane,401702,0,2
08-09-2025,Maharashtra,Thane,421004,2,27
08-09-2025,Maharashtra,Thane,421005,2,19
08-09-2025,Maharashtra,Thane,421103,1,6
08-09-2025,Maharashtra,Thane,421308,1,17
08-09-2025,Maharashtra,Thane,421312,0,11
09-09-2025,Maharashtra,Thane,400602,1,12
09-09-2025,Maharashtra,Thane,400605,7,51
09-09-2025,Maharashtra,Thane,400606,5,35
09-09-2025,Maharashtra,Thane,400612,32,150
09-09-2025,Maharashtra,Thane,400614,2,10
09-09-2025,Maharashtra,Thane,400615,2,28
09-09-2025,Maharashtra,Thane,401106,1,11
09-09-2025,Maharashtra,Thane,401404,2,16
09-09-2025,Maharashtra,Thane,401405,0,1
09-09-2025,Maharashtra,Thane,401506,0,1
09-09-2025,Maharashtra,Thane,401601,0,4
09-09-2025,Maharashtra,Thane,401605,1,6
09-09-2025,Maharashtra,Thane,421203,3,12
09-09-2025,Maharashtra,Thane,421312,1,3
09-09-2025,Maharashtra,Thane,421503,9,69
10-09-2025,Maharashtra,Thane,400614,1,11
10-09-2025,Maharashtra,Thane,401107,10,117
10-09-2025,Maharashtra,Thane,401206,0,1
10-09-2025,Maharashtra,Thane,401209,0,25
10-09-2025,Maharashtra,Thane,401304,0,2
10-09-2025,Maharashtra,Thane,401401,0,1
10-09-2025,Maharashtra,Thane,401501,4,19
10-09-2025,Maharashtra,Thane,401603,1,9
10-09-2025,Maharashtra,Thane,421001,0,19
10-09-2025,Maharashtra,Thane,421005,0,13
10-09-2025,Maharashtra,Thane,421204,1,43
10-09-2025,Maharashtra,Thane,421302,22,178
10-09-2025,Maharashtra,Thane,421303,1,15
10-09-2025,Maharashtra,Thane,421603,0,2
11-09-2025,Maharashtra,Thane,400601,2,36
11-09-2025,Maharashtra,Thane,400602,1,15
11-09-2025,Maharashtra,Thane,400605,3,44
11-09-2025,Maharashtra,Thane,400614,1,11
11-09-2025,Maharashtra,Thane,400709,5,27
11-09-2025,Maharashtra,Thane,400710,2,2
11-09-2025,Maharashtra,Thane,401101,4,26
11-09-2025,Maharashtra,Thane,401304,0,1
11-09-2025,Maharashtra,Thane,401603,0,10
11-09-2025,Maharashtra,Thane,421601,1,32
11-09-2025,Maharashtra,Thane,421602,1,8
11-09-2025,Maharashtra,Thane,421603,0,2
12-09-2025,Maharashtra,Thane,400602,1,15
12-09-2025,Maharashtra,Thane,400603,2,15
12-09-2025,Maharashtra,Thane,400607,3,27
12-09-2025,Maharashtra,Thane,400610,1,7
12-09-2025,Maharashtra,Thane,400703,2,24
12-09-2025,Maharashtra,Thane,401105,2,36
12-09-2025,Maharashtra,Thane,401107,12,134
12-09-2025,Maharashtra,Thane,401201,0,9
12-09-2025,Maharashtra,Thane,401203,1,6
12-09-2025,Maharashtra,Thane,401305,0,12
12-09-2025,Maharashtra,Thane,401403,0,10
12-09-2025,Maharashtra,Thane,401405,0,4
12-09-2025,Maharashtra,Thane,401502,0,3
12-09-2025,Maharashtra,Thane,401602,0,24
12-09-2025,Maharashtra,Thane,401607,0,5
12-09-2025,Maharashtra,Thane,401610,0,2
12-09-2025,Maharashtra,Thane,421101,4,5
12-09-2025,Maharashtra,Thane,421201,7,57
12-09-2025,Maharashtra,Thane,421203,4,19
12-09-2025,Maharashtra,Thane,421301,13,113
12-09-2025,Maharashtra,Thane,421303,0,18
12-09-2025,Maharashtra,Thane,421312,0,12
12-09-2025,Maharashtra,Thane,421601,1,42
13-09-2025,Maharashtra,Thane,400608,0,16
13-09-2025,Maharashtra,Thane,400615,5,27
13-09-2025,Maharashtra,Thane,401105,8,34
13-09-2025,Maharashtra,Thane,401203,0,11
13-09-2025,Maharashtra,Thane,401501,1,10
13-09-2025,Maharashtra,Thane,401602,1,6
13-09-2025,Maharashtra,Thane,421004,3,13
13-09-2025,Maharashtra,Thane,421101,1,6
13-09-2025,Maharashtra,Thane,421203,5,12
13-09-2025,Maharashtra,Thane,421204,3,51
13-09-2025,Maharashtra,Thane,421303,0,1
13-09-2025,Maharashtra,Thane,421604,0,1
15-09-2025,Maharashtra,Thane,400604,8,42
15-09-2025,Maharashtra,Thane,400612,21,126
15-09-2025,Maharashtra,Thane,400615,3,21
15-09-2025,Maharashtra,Thane,400701,6,28
15-09-2025,Maharashtra,Thane,401106,0,5
15-09-2025,Maharashtra,Thane,401209,0,27
15-09-2025,Maharashtra,Thane,401501,0,14
15-09-2025,Maharashtra,Thane,401601,0,5
15-09-2025,Maharashtra,Thane,401603,0,8
15-09-2025,Maharashtra,Thane,401604,0,13
15-09-2025,Maharashtra,Thane,401605,0,8
15-09-2025,Maharashtra,Thane,401606,0,20
15-09-2025,Maharashtra,Thane,401701,0,1
15-09-2025,Maharashtra,Thane,401703,0,1
15-09-2025,Maharashtra,Thane,421001,2,15
15-09-2025,Maharashtra,Thane,421002,1,25
15-09-2025,Maharashtra,Thane,421003,0,6
15-09-2025,Maharashtra,Thane,421005,0,24
15-09-2025,Maharashtra,Thane,421101,1,2
15-09-2025,Maharashtra,Thane,421203,1,10
15-09-2025,Maharashtra,Thane,421204,4,33
15-09-2025,Maharashtra,Thane,421401,4,31
15-09-2025,Maharashtra,Thane,421505,4,9
14-09-2025,Maharashtra,Thane,400601,3,13
14-09-2025,Maharashtra,Thane,400602,1,4
14-09-2025,Maharashtra,Thane,400604,5,11
14-09-2025,Maharashtra,Thane,400605,5,22
14-09-2025,Maharashtra,Thane,400606,2,13
14-09-2025,Maharashtra,Thane,401204,0,1
14-09-2025,Maharashtra,Thane,421004,0,5
14-09-2025,Maharashtra,Thane,421101,0,1
14-09-2025,Maharashtra,Thane,421202,1,10
14-09-2025,Maharashtra,Thane,421204,7,16
14-09-2025,Maharashtra,Thane,421301,7,52
14-09-2025,Maharashtra,Thane,421312,0,1
14-09-2025,Maharashtra,Thane,421506,0,1
14-09-2025,Maharashtra,Thane,421601,1,1
14-09-2025,Maharashtra,Thane,421602,0,3
17-09-2025,Maharashtra,Thane,400701,5,36
17-09-2025,Maharashtra,Thane,400709,4,42
17-09-2025,Maharashtra,Thane,400710,1,1
17-09-2025,Maharashtra,Thane,401203,0,15
17-09-2025,Maharashtra,Thane,401404,0,12
17-09-2025,Maharashtra,Thane,401503,0,1
17-09-2025,Maharashtra,Thane,401601,0,6
17-09-2025,Maharashtra,Thane,401702,0,1
17-09-2025,Maharashtra,Thane,421004,4,17
17-09-2025,Maharashtra,Thane,421101,0,5
17-09-2025,Maharashtra,Thane,421203,2,8
17-09-2025,Maharashtra,Thane,421303,0,13
17-09-2025,Maharashtra,Thane,421311,4,19
17-09-2025,Maharashtra,Thane,421503,7,66
17-09-2025,Maharashtra,Thane,421603,0,3
16-09-2025,Maharashtra,Thane,400706,3,51
16-09-2025,Maharashtra,Thane,401103,0,3
16-09-2025,Maharashtra,Thane,401202,1,6
16-09-2025,Maharashtra,Thane,401203,0,11
16-09-2025,Maharashtra,Thane,401204,1,5
16-09-2025,Maharashtra,Thane,401302,0,4
16-09-2025,Maharashtra,Thane,401303,0,13
16-09-2025,Maharashtra,Thane,401601,0,3
16-09-2025,Maharashtra,Thane,401605,0,11
16-09-2025,Maharashtra,Thane,421001,3,18
16-09-2025,Maharashtra,Thane,421306,9,59
16-09-2025,Maharashtra,Thane,421403,2,9
16-09-2025,Maharashtra,Thane,421501,5,51
16-09-2025,Maharashtra,Thane,421502,1,2
16-09-2025,Maharashtra,Thane,421601,6,33
18-09-2025,Maharashtra,Thane,400602,2,9
18-09-2025,Maharashtra,Thane,400603,1,8
18-09-2025,Maharashtra,Thane,400606,4,17
18-09-2025,Maharashtra,Thane,400610,2,8
18-09-2025,Maharashtra,Thane,400612,19,94
18-09-2025,Maharashtra,Thane,400614,3,7
18-09-2025,Maharashtra,Thane,400706,3,32
18-09-2025,Maharashtra,Thane,400710,1,2
18-09-2025,Maharashtra,Thane,401105,6,41
18-09-2025,Maharashtra,Thane,401203,0,5
18-09-2025,Maharashtra,Thane,401208,0,23
18-09-2025,Maharashtra,Thane,401303,1,9
18-09-2025,Maharashtra,Thane,401405,0,4
18-09-2025,Maharashtra,Thane,401602,1,38
18-09-2025,Maharashtra,Thane,401604,0,4
18-09-2025,Maharashtra,Thane,421203,0,9
18-09-2025,Maharashtra,Thane,421311,0,8
18-09-2025,Maharashtra,Thane,421403,2,9
18-09-2025,Maharashtra,Thane,421503,7,55
18-09-2025,Maharashtra,Thane,421601,4,28
18-09-2025,Maharashtra,Thane,421603,0,2
18-09-2025,Maharashtra,Thane,421605,0,10
20-09-2025,Maharashtra,Thane,400608,0,8
20-09-2025,Maharashtra,Thane,400610,1,8
20-09-2025,Maharashtra,Thane,400612,33,148
20-09-2025,Maharashtra,Thane,401301,0,8
20-09-2025,Maharashtra,Thane,401305,1,18
20-09-2025,Maharashtra,Thane,401501,0,13
20-09-2025,Maharashtra,Thane,401502,0,1
20-09-2025,Maharashtra,Thane,401607,0,5
20-09-2025,Maharashtra,Thane,421002,2,32
20-09-2025,Maharashtra,Thane,421004,2,22
20-09-2025,Maharashtra,Thane,421204,5,47
20-09-2025,Maharashtra,Thane,421311,0,13
20-09-2025,Maharashtra,Thane,421601,3,25
19-09-2025,Maharashtra,Thane,400606,7,27
19-09-2025,Maharashtra,Thane,400610,1,14
19-09-2025,Maharashtra,Thane,400615,2,24
19-09-2025,Maharashtra,Thane,400708,3,43
19-09-2025,Maharashtra,Thane,401103,0,3
19-09-2025,Maharashtra,Thane,401105,5,42
19-09-2025,Maharashtra,Thane,401202,0,11
19-09-2025,Maharashtra,Thane,401302,1,4
19-09-2025,Maharashtra,Thane,401401,0,4
19-09-2025,Maharashtra,Thane,401402,0,1
19-09-2025,Maharashtra,Thane,401602,1,28
19-09-2025,Maharashtra,Thane,401604,0,25
19-09-2025,Maharashtra,Thane,401605,0,7
19-09-2025,Maharashtra,Thane,401606,0,12
19-09-2025,Maharashtra,Thane,421004,5,31
19-09-2025,Maharashtra,Thane,421005,1,26
19-09-2025,Maharashtra,Thane,421103,0,7
19-09-2025,Maharashtra,Thane,421201,3,34
19-09-2025,Maharashtra,Thane,421202,4,34
19-09-2025,Maharashtra,Thane,421401,1,56
13-10-2025,Maharashtra,Thane,400601,0,7
13-10-2025,Maharashtra,Thane,400604,0,12
13-10-2025,Maharashtra,Thane,400605,0,8
13-10-2025,Maharashtra,Thane,400708,0,7
13-10-2025,Maharashtra,Thane,400709,0,4
13-10-2025,Maharashtra,Thane,401204,1,25
13-10-2025,Maharashtra,Thane,401304,0,1
13-10-2025,Maharashtra,Thane,401401,0,5
13-10-2025,Maharashtra,Thane,401403,0,13
13-10-2025,Maharashtra,Thane,401501,0,23
13-10-2025,Maharashtra,Thane,401503,0,5
13-10-2025,Maharashtra,Thane,401504,0,3
13-10-2025,Maharashtra,Thane,421004,1,18
13-10-2025,Maharashtra,Thane,421102,0,3
13-10-2025,Maharashtra,Thane,421308,0,7
13-10-2025,Maharashtra,Thane,421602,0,8
13-10-2025,Maharashtra,Thane,421604,0,2
16-10-2025,Maharashtra,Thane,400601,7,45
16-10-2025,Maharashtra,Thane,400602,0,15
16-10-2025,Maharashtra,Thane,400604,8,51
16-10-2025,Maharashtra,Thane,400610,0,16
16-10-2025,Maharashtra,Thane,400612,43,198
16-10-2025,Maharashtra,Thane,400615,3,42
16-10-2025,Maharashtra,Thane,401101,1,39
16-10-2025,Maharashtra,Thane,401107,10,160
16-10-2025,Maharashtra,Thane,401209,0,26
16-10-2025,Maharashtra,Thane,401302,0,1
16-10-2025,Maharashtra,Thane,401404,1,25
16-10-2025,Maharashtra,Thane,401604,0,72
16-10-2025,Maharashtra,Thane,401605,1,13
16-10-2025,Maharashtra,Thane,401610,0,1
16-10-2025,Maharashtra,Thane,401702,0,1
16-10-2025,Maharashtra,Thane,421001,1,22
16-10-2025,Maharashtra,Thane,421003,0,10
16-10-2025,Maharashtra,Thane,421005,0,24
16-10-2025,Maharashtra,Thane,421301,20,200
16-10-2025,Maharashtra,Thane,421306,22,102
16-10-2025,Maharashtra,Thane,421312,2,22
16-10-2025,Maharashtra,Thane,421503,8,110
16-10-2025,Maharashtra,Thane,421601,2,88
16-10-2025,Maharashtra,Thane,421602,1,31
15-10-2025,Maharashtra,Thane,400605,9,50
15-10-2025,Maharashtra,Thane,400608,2,11
15-10-2025,Maharashtra,Thane,400612,20,170
15-10-2025,Maharashtra,Thane,400701,11,41
15-10-2025,Maharashtra,Thane,401104,0,1
15-10-2025,Maharashtra,Thane,401107,12,138
15-10-2025,Maharashtra,Thane,401209,0,35
15-10-2025,Maharashtra,Thane,401301,0,3
15-10-2025,Maharashtra,Thane,401302,0,4
15-10-2025,Maharashtra,Thane,401501,0,36
15-10-2025,Maharashtra,Thane,421003,0,10
15-10-2025,Maharashtra,Thane,421102,4,26
15-10-2025,Maharashtra,Thane,421203,0,8
15-10-2025,Maharashtra,Thane,421305,2,68
15-10-2025,Maharashtra,Thane,421501,6,63
15-10-2025,Maharashtra,Thane,421602,0,36
15-10-2025,Maharashtra,Thane,421604,0,1
15-10-2025,Maharashtra,Thane,421605,2,29
12-12-2025,Maharashtra,Thane,400607,5,44
12-12-2025,Maharashtra,Thane,400610,2,18
12-12-2025,Maharashtra,Thane,400703,3,39
12-12-2025,Maharashtra,Thane,400709,4,46
12-12-2025,Maharashtra,Thane,401102,0,11
12-12-2025,Maharashtra,Thane,401107,5,148
12-12-2025,Maharashtra,Thane,401201,0,17
12-12-2025,Maharashtra,Thane,401203,0,9
12-12-2025,Maharashtra,Thane,401209,0,25
12-12-2025,Maharashtra,Thane,401301,0,4
12-12-2025,Maharashtra,Thane,401305,0,27
12-12-2025,Maharashtra,Thane,401402,0,4
12-12-2025,Maharashtra,Thane,401404,1,23
12-12-2025,Maharashtra,Thane,401501,0,25
12-12-2025,Maharashtra,Thane,401605,0,15
12-12-2025,Maharashtra,Thane,401610,0,2
12-12-2025,Maharashtra,Thane,421001,0,18
12-12-2025,Maharashtra,Thane,421103,1,3
12-12-2025,Maharashtra,Thane,421201,5,67
12-12-2025,Maharashtra,Thane,421302,25,286
